timestamp,UTC time,latitude,longitude,altitude,accuracy
1570374064039,2019-10-06T15:01:04.039,40.513222980282265,-79.80447000453813,257.71905517578125,65.0
1570374067643,2019-10-06T15:01:07.643,40.513222980282265,-79.80447000453813,257.71905517578125,65.0
1570374067647,2019-10-06T15:01:07.647,40.51324372178793,-79.80444405033455,257.9546813964844,65.0
1570374067647,2019-10-06T15:01:07.647,40.51324880787636,-79.8044377193343,258.1523132324219,65.0
1570374072006,2019-10-06T15:01:12.006,40.51297264643061,-79.80487600907665,216.1199607849121,50.0
1570374073005,2019-10-06T15:01:13.005,40.512858987823606,-79.80488053530436,250.5417137145996,30.0
1570374074005,2019-10-06T15:01:14.005,40.512825502120435,-79.80490140624326,249.94350814819336,30.0
1570374075005,2019-10-06T15:01:15.005,40.512843104117096,-79.80489210233074,241.5473289489746,10.0
1570374076004,2019-10-06T15:01:16.004,40.512843104117096,-79.80489210233074,243.2410545349121,10.0
1570374077004,2019-10-06T15:01:17.004,40.512901693620265,-79.80483267463725,245.0736961364746,10.0
1570374078004,2019-10-06T15:01:18.004,40.512901693620265,-79.80483267463725,247.3793601989746,10.0
1570374079003,2019-10-06T15:01:19.003,40.512901693620265,-79.80483267463725,248.0042381286621,10.0
1570374080003,2019-10-06T15:01:20.003,40.51294511187869,-79.80482102379185,248.6221580505371,10.0
1570374081003,2019-10-06T15:01:21.003,40.512950769663334,-79.80482244871538,247.8732566833496,10.0
1570374082003,2019-10-06T15:01:22.003,40.51295194312978,-79.80482278399151,247.1079978942871,10.0
1570374083002,2019-10-06T15:01:23.002,40.51295194312978,-79.80482278399151,245.8675193786621,10.0
1570374084002,2019-10-06T15:01:24.002,40.51295194312978,-79.80482278399151,245.1132469177246,10.0
1570374085002,2019-10-06T15:01:25.002,40.51295651126701,-79.80482337072473,245.9259910583496,10.0
1570374086002,2019-10-06T15:01:26.002,40.512956636995554,-79.80479814119619,249.7604637145996,10.0
1570374087002,2019-10-06T15:01:27.002,40.512958648652315,-79.80475564494711,250.48830795288086,10.0
1570374088001,2019-10-06T15:01:28.001,40.51295818764764,-79.80470183312875,252.8051414489746,10.0
1570374089001,2019-10-06T15:01:29.001,40.51295361951041,-79.80465933687967,255.37148666381836,10.0
1570374090001,2019-10-06T15:01:30.001,40.51293802917051,-79.80460527360421,256.22561264038086,10.0
1570374091001,2019-10-06T15:01:31.001,40.512927803248644,-79.80454609736782,256.4364891052246,30.0
1570374092001,2019-10-06T15:01:32.001,40.512942974493384,-79.80449077680689,257.03445053100586,30.0
1570374093001,2019-10-06T15:01:33.001,40.512963091060996,-79.80450477458518,257.24941635131836,30.0
1570374094001,2019-10-06T15:01:34.001,40.512980106324434,-79.80451441377383,257.7325096130371,10.0
1570374095000,2019-10-06T15:01:35.000,40.51300370138186,-79.80452128693443,258.1488914489746,30.0
1570374096000,2019-10-06T15:01:36.000,40.513031194024265,-79.80452086783927,258.52346420288086,30.0
1570374097000,2019-10-06T15:01:37.000,40.51304875411141,-79.80452346622926,257.8920555114746,30.0
1570374098000,2019-10-06T15:01:38.000,40.51306312907535,-79.8045283277331,257.5904197692871,30.0
1570374099000,2019-10-06T15:01:39.000,40.51306455399889,-79.80456478901189,257.3803367614746,30.0
1570374100000,2019-10-06T15:01:40.000,40.51305034667301,-79.80462078012508,257.6877098083496,30.0
1570374101000,2019-10-06T15:01:41.000,40.513018537350476,-79.80468381203693,256.4281883239746,10.0
1570374102000,2019-10-06T15:01:42.000,40.51299045797485,-79.80474516756814,255.9950828552246,10.0
1570374103000,2019-10-06T15:01:43.000,40.51297168251175,-79.80477240875345,255.9927635192871,10.0
